Node Name,Relevant TO,Sheets,Voltage (Derived),Site Name,latitude,longitude,Full Name
LEWI4J,SHET,"B-2-2a, B-3-2a",400,LEWIS SUBSTATION,,,LEWIS SUBSTATION 400kV
LEWI4K,SHET,"B-2-2a, B-3-2a",400,LEWIS SUBSTATION,,,LEWIS SUBSTATION 400kV
LEWI4R,SHET,B-2-2a,400,LEWIS SUBSTATION,,,LEWIS SUBSTATION 400kV
LHEU2-,SHET,B-2-2a,275,LOCH NAN EUN PSH,,,LOCH NAN EUN PSH 275kV
LHOR11,NGET,B-3-2c,132,LITTLE HORSTED,50.941716,0.120706,LITTLE HORSTED 132kV
LHOR4A,NGET,"B-2-2c, B-3-2c",400,LITTLE HORSTED,50.941716,0.120706,LITTLE HORSTED 400kV
LHOR4B,NGET,"B-2-2c, B-3-2c",400,LITTLE HORSTED,50.941716,0.120706,LITTLE HORSTED 400kV
LIMK1-,SHET,B-2-2a,132,LIMEKILNS WINDFARM,,,LIMEKILNS WINDFARM 132kV
LIMK1A,SHET,B-2-2a,132,LIMEKILNS WINDFARM,,,LIMEKILNS WINDFARM 132kV
LING1Q,SPT,"B-2-1b, B-3-1b",132,LIVINGSTON,55.88282,-3.49364,LIVINGSTON 132kV
LING1R,SPT,"B-2-1b, B-3-1b",132,LIVINGSTON,55.88282,-3.49364,LIVINGSTON 132kV
LING3-,SPT,B-3-1b,33,LIVINGSTON,55.88282,-3.49364,LIVINGSTON 33kV
LINM1Q,SPT,"B-2-1b, B-2-2b, B-3-1b",132,LINNMILL,55.672033,-3.827138,LINNMILL 132kV
LINM1R,SPT,"B-2-1b, B-3-1b",132,LINNMILL,55.672033,-3.827138,LINNMILL 132kV
LINM3-,SPT,B-3-1b,33,LINNMILL,55.672033,-3.827138,LINNMILL 33kV
LISD11,NGET,B-3-1c,132,LISTER DRIVE,53.4186288,-2.9241619,LISTER DRIVE 132kV
LISD21,NGET,"B-2-1c, B-3-1c, B-4-1c",275,LISTER DRIVE,53.4186288,-2.9241619,LISTER DRIVE 275kV
LISD2A,NGET,B-2-1c,275,LISTER DRIVE,53.4186288,-2.9241619,LISTER DRIVE 275kV
LITB11,NGET,B-3-1c,132,LITTLE BARFORD,52.204886,-0.26912,LITTLE BARFORD 132kV
LITT11,NGET,B-3-1c,132,LITTLEBROOK,51.4646736,0.2391929,LITTLEBROOK 132kV
LITT2A,NGET,"B-2-1c, B-3-1c",275,LITTLEBROOK,51.4646736,0.2391929,LITTLEBROOK 275kV
LITT2B,NGET,"B-2-1c, B-3-1c",275,LITTLEBROOK,51.4646736,0.2391929,LITTLEBROOK 275kV
LITT41,NGET,"B-2-1c, B-3-1c",400,LITTLEBROOK,51.4646736,0.2391929,LITTLEBROOK 400kV
LKEM2-,SHET,B-2-2a,275,LOCH KEMP PUMPED STORAGE,,,LOCH KEMP PUMPED STORAGE 275kV
LOAN2-,SPT,"B-2-1b, B-2-2b, B-4-1b, B-4-2b",275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN2-,SPT,"B-2-1b, B-2-2b, B-4-1b, B-4-2b",275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN2Q,SPT,"B-2-1b, B-2-2b",275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN2Q,SPT,"B-2-1b, B-2-2b",275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN2R,SPT,"B-2-1b, B-2-2b",275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN2R,SPT,"B-2-1b, B-2-2b",275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN2S,SPT,B-2-2b,275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN2S,SPT,B-2-2b,275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN2T,SPT,"B-2-1b, B-2-2b",275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN2T,SPT,"B-2-1b, B-2-2b",275,LONGANNET,56.050522,-3.680569,LONGANNET 275kV
LOAN4S,SPT,B-2-2b,400,LONGANNET,56.050522,-3.680569,LONGANNET 400kV
LOCB1J,SHET,"B-2-1a, B-3-1a, B-3-2a",132,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 132kV
LOCB1K,SHET,"B-2-1a, B-3-1a, B-3-2a",132,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 132kV
LOCB1L,SHET,B-2-1a,132,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 132kV
LOCB1M,SHET,"B-2-1a, B-2-2a",132,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 132kV
LOCB1R,SHET,"B-2-1a, B-2-2a",132,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 132kV
LOCB1S,SHET,"B-2-1a, B-2-2a",132,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 132kV
LOCB1T,SHET,B-2-1a,132,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 132kV
LOCB1U,SHET,"B-2-1a, B-2-2a",132,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 132kV
LOCB2J,SHET,"B-2-1a, B-2-2a, B-3-1a",275,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 275kV
LOCB2K,SHET,"B-2-1a, B-2-2a, B-3-1a",275,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 275kV
LOCB2L,SHET,B-2-2a,275,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 275kV
LOCB2M,SHET,B-2-2a,275,LOCH BUIDHE,57.950841,-4.277245,LOCH BUIDHE 275kV
LOCH1-,SHET,"B-2-1a, B-3-1a",132,LOCHAY,56.484778,-4.363949,LOCHAY 132kV
LOCH5J,SHET,B-3-1a,11,LOCHAY,56.484778,-4.363949,LOCHAY 11kV
LOCH5K,SHET,B-3-1a,11,LOCHAY,56.484778,-4.363949,LOCHAY 11kV
LOCL1J,SHET,"B-2-2a, B-3-2a",132,LOCH LUNDIE,,,LOCH LUNDIE 132kV
LOCL1K,SHET,"B-2-2a, B-3-2a",132,LOCH LUNDIE,,,LOCH LUNDIE 132kV
LOCL1Q,SHET,"B-2-1a, B-2-2a",132,LOCH LUNDIE,,,LOCH LUNDIE 132kV
LOCL1R,SHET,"B-2-1a, B-2-2a",132,LOCH LUNDIE,,,LOCH LUNDIE 132kV
LOCL4J,SHET,"B-2-2a, B-3-2a",400,LOCH LUNDIE,,,LOCH LUNDIE 400kV
LOCL4K,SHET,"B-2-2a, B-3-2a",400,LOCH LUNDIE,,,LOCH LUNDIE 400kV
LODR61,NGET,"B-3-1c, B-3-2c",66,LODGE ROAD,51.5275172,-0.1695604,LODGE ROAD 66kV
LODR62,NGET,B-3-1c,66,LODGE ROAD,51.5275172,-0.1695604,LODGE ROAD 66kV
LOFI4A,NGET,B-2-1c,400,LONGFIELD,51.398638,0.298755,LONGFIELD 400kV
LOFI4B,NGET,B-2-1c,400,LONGFIELD,51.398638,0.298755,LONGFIELD 400kV
LORG1-,SPT,"B-2-2b, B-3-2b",132,LORG,55.234544,-4.788968,LORG 132kV
LORG3-,SPT,B-3-2b,33,LORG,55.234544,-4.788968,LORG 33kV
LOSD1A,SHET,"B-2-2a, B-3-2a",132,LONGSIDE,53.46086869,-2.2189957,LONGSIDE 132kV
LOSD1B,SHET,"B-2-2a, B-3-2a",132,LONGSIDE,53.46086869,-2.2189957,LONGSIDE 132kV
LOSD4A,SHET,"B-2-2a, B-3-2a",400,LONGSIDE,53.46086869,-2.2189957,LONGSIDE 400kV
LOSD4B,SHET,"B-2-2a, B-3-2a",400,LONGSIDE,53.46086869,-2.2189957,LONGSIDE 400kV
LOSD4R,SHET,B-2-2a,400,LONGSIDE,53.46086869,-2.2189957,LONGSIDE 400kV
LOVE11,NGET,B-3-1c,132,LOVEDEAN,50.9173848,-1.0400291,LOVEDEAN 132kV
LOVE12,NGET,B-3-1c,132,LOVEDEAN,50.9173848,-1.0400291,LOVEDEAN 132kV
LOVE41,NGET,"B-2-1c, B-3-1c, B-4-1c",400,LOVEDEAN,50.9173848,-1.0400291,LOVEDEAN 400kV
LUIC1Q,SHET,"B-2-1a, B-3-1a",132,LUICHART,57.575764,-4.689943,LUICHART 132kV
LUIC1R,SHET,"B-2-1a, B-3-1a",132,LUICHART,57.575764,-4.689943,LUICHART 132kV
LUIC5J,SHET,B-3-1a,11,LUICHART,57.575764,-4.689943,LUICHART 11kV
LUIC5K,SHET,B-3-1a,11,LUICHART,57.575764,-4.689943,LUICHART 11kV
LUMB1Q,SHET,B-2-1a,132,LUMBS,,,LUMBS 132kV
LUMB1R,SHET,B-2-1a,132,LUMBS,,,LUMBS 132kV
LUNA1Q,SHET,"B-2-1a, B-3-1a, B-3-2a",132,LUNANHEAD,56.65434473,-2.86541042,LUNANHEAD 132kV
LUNA1R,SHET,"B-2-1a, B-3-1a, B-3-2a",132,LUNANHEAD,56.65434473,-2.86541042,LUNANHEAD 132kV
LUNA3-,SHET,"B-3-1a, B-3-2a",33,LUNANHEAD,56.65434473,-2.86541042,LUNANHEAD 33kV
LUND1-,SHET,B-2-1a,132,LUNDAVRA,,,LUNDAVRA 132kV
LYND1Q,SHET,"B-2-1a, B-3-1a",132,LYNDHURST,51.431961,0.156466,LYNDHURST 132kV
LYND1R,SHET,"B-2-1a, B-3-1a",132,LYNDHURST,51.431961,0.156466,LYNDHURST 132kV
LYND3-,SHET,B-3-1a,33,LYNDHURST,51.431961,0.156466,LYNDHURST 33kV
MACC21,NGET,"B-2-1c, B-3-1c",275,MACCLESFIELD,53.2687179,-2.1214552,MACCLESFIELD 275kV
MACC31,NGET,B-3-1c,33,MACCLESFIELD,53.2687179,-2.1214552,MACCLESFIELD 33kV
MACC41,NGET,"B-2-1c, B-3-1c",400,MACCLESFIELD,53.2687179,-2.1214552,MACCLESFIELD 400kV
MACD1Q,SHET,"B-2-1a, B-3-1a",132,MACDUFF,57.663905,-2.499225,MACDUFF 132kV
MACD1R,SHET,"B-2-1a, B-3-1a",132,MACDUFF,57.663905,-2.499225,MACDUFF 132kV
MACD3-,SHET,"B-3-1a, B-4-1a",33,MACDUFF,57.663905,-2.499225,MACDUFF 33kV
MAGA21,NGET,"B-2-1c, B-3-1c",275,MARGAM,51.5629203,-3.7539296,MARGAM 275kV
MAHI1-,SPT,"B-2-1b, B-3-1b",132,MARK HILL,55.137885,-4.768147,MARK HILL 132kV
MAHI1B,SPT,B-2-2b,132,MARK HILL,55.137885,-4.768147,MARK HILL 132kV
MAHI1C,SPT,"B-2-2b, B-3-2b",132,MARK HILL,55.137885,-4.768147,MARK HILL 132kV
MAHI2-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",275,MARK HILL,55.137885,-4.768147,MARK HILL 275kV
MAHI3-,SPT,"B-2-1b, B-2-2b, B-3-1b",33,MARK HILL,55.137885,-4.768147,MARK HILL 33kV
MAHI3U,SPT,B-4-1b,33,MARK HILL,55.137885,-4.768147,MARK HILL 33kV
MANN11,NGET,"B-3-1c, B-4-1c",132,MANNINGTON,50.8468865,-1.8960426,MANNINGTON 132kV
MANN41,NGET,"B-2-1c, B-3-1c",400,MANNINGTON,50.8468865,-1.8960426,MANNINGTON 400kV
MANN82,NGET,B-4-2c,22,MANN (Node Name used),50.8468865,-1.8960426,MANN (Node Name used) 22kV
MARA4-,SHET,B-2-2a,400,MARRAM OFFSHORE,,,MARRAM OFFSHORE 400kV
MARH41,NGET,B-2-1c,400,MARKET HARBOROUGH,52.464684,-0.885458,MARKET HARBOROUGH 400kV
MARH42,NGET,B-2-1c,400,MARKET HARBOROUGH,52.464684,-0.885458,MARKET HARBOROUGH 400kV
MARH4A,NGET,B-2-1c,400,MARKET HARBOROUGH,52.464684,-0.885458,MARKET HARBOROUGH 400kV
MARH4B,NGET,B-2-1c,400,MARKET HARBOROUGH,52.464684,-0.885458,MARKET HARBOROUGH 400kV
MARV41,NGET,B-2-1c,400,MARSTON VALE,52.056838,-0.52585,MARSTON VALE 400kV
MARV4A,NGET,"B-2-1c, B-2-2c",400,MARSTON VALE,52.056838,-0.52585,MARSTON VALE 400kV
MARV4B,NGET,"B-2-1c, B-2-2c",400,MARSTON VALE,52.056838,-0.52585,MARSTON VALE 400kV
MAWO41,NGET,B-2-1c,400,MARCHWOOD,50.8983521,-1.4402315,MARCHWOOD 400kV
MAYB1-,SPT,"B-2-1b, B-2-2b, B-3-1b",132,MAYBOLE,55.342263,-4.686195,MAYBOLE 132kV
MAYB3-,SPT,B-3-1b,33,MAYBOLE,55.342263,-4.686195,MAYBOLE 33kV
MAYT1T,SPT,B-2-1b,132,MAYBOLE TEE,55.342263,-4.686195,MAYBOLE TEE 132kV
MEAD1-,SPT,B-2-1b,132,MEADOWHEAD,55.584282,-4.638769,MEADOWHEAD 132kV
MEAD1Q,SPT,B-2-1b,132,MEADOWHEAD,55.584282,-4.638769,MEADOWHEAD 132kV
MEAD1R,SPT,B-2-1b,132,MEADOWHEAD,55.584282,-4.638769,MEADOWHEAD 132kV
MEDB4A,NGET,B-2-1c,400,MEDBURN TEE B,55.02872,-1.792455,MEDBURN TEE B 400kV
MEDB4B,NGET,B-2-1c,400,MEDBURN TEE B,55.02872,-1.792455,MEDBURN TEE B 400kV
MEDW41,NGET,B-2-1c,400,MEDWAY,51.440122,0.690349,MEDWAY 400kV
MELG1J,SHET,"B-2-1a, B-3-1a",132,MELGARVE SUBSTATION,57.028053,-4.472296,MELGARVE SUBSTATION 132kV
MELG1K,SHET,"B-2-1a, B-2-2a, B-3-1a",132,MELGARVE SUBSTATION,57.028053,-4.472296,MELGARVE SUBSTATION 132kV
MELG4J,SHET,"B-2-1a, B-3-1a, B-4-1a",400,MELGARVE SUBSTATION,57.028053,-4.472296,MELGARVE SUBSTATION 400kV
MELG4K,SHET,"B-2-1a, B-3-1a, B-4-1a",400,MELGARVE SUBSTATION,57.028053,-4.472296,MELGARVE SUBSTATION 400kV
MELG8J,SHET,B-3-1a,22,MELG (Node Name used),57.028053,-4.472296,MELG (Node Name used) 22kV
MELG8K,SHET,B-3-1a,22,MELG (Node Name used),57.028053,-4.472296,MELG (Node Name used) 22kV
MELK11,NGET,"B-3-1c, B-4-1c",132,MELKSHAM,51.3945276,-2.1507655,MELKSHAM 132kV
MELK2A,NGET,"B-2-1c, B-3-1c",275,MELKSHAM,51.3945276,-2.1507655,MELKSHAM 275kV
MELK2B,NGET,"B-2-1c, B-3-1c",275,MELKSHAM,51.3945276,-2.1507655,MELKSHAM 275kV
MELK41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c, B-4-2c",400,MELKSHAM,51.3945276,-2.1507655,MELKSHAM 400kV
MEYG1-,SHET,B-2-2a,132,MEYGEN,,,MEYGEN 132kV
MFSN21,NGET,B-3-2c,275,MONK FRYSTON NEW,53.7563338,-1.2668429,MONK FRYSTON NEW 275kV
MFSN2A,NGET,B-2-2c,275,MONK FRYSTON NEW,53.7563338,-1.2668429,MONK FRYSTON NEW 275kV
MFSN2B,NGET,B-2-2c,275,MONK FRYSTON NEW,53.7563338,-1.2668429,MONK FRYSTON NEW 275kV
MFSN41,NGET,B-2-2c,400,MONK FRYSTON NEW,53.7563338,-1.2668429,MONK FRYSTON NEW 400kV
MIDL41,NGET,B-2-1c,400,MIDDLETON,54.025296,-2.881284,MIDDLETON 400kV
MIDM1-,SPT,"B-2-1b, B-2-2b, B-3-1b",132,MIDDLE MUIR,,,MIDDLE MUIR 132kV
MIDM3-,SPT,B-3-1b,33,MIDDLE MUIR,,,MIDDLE MUIR 33kV
MILC1R,SHET,"B-2-1a, B-2-2a, B-3-1a",132,MILTON OF CRAIGIE,56.474615,-2.924592,MILTON OF CRAIGIE 132kV
MILC1S,SHET,"B-2-1a, B-3-1a",132,MILTON OF CRAIGIE,56.474615,-2.924592,MILTON OF CRAIGIE 132kV
MILC1T,SHET,B-2-1a,132,MILTON OF CRAIGIE,56.474615,-2.924592,MILTON OF CRAIGIE 132kV
MILC1V,SHET,"B-2-1a, B-2-2a",132,MILTON OF CRAIGIE,56.474615,-2.924592,MILTON OF CRAIGIE 132kV
MILC3-,SHET,B-3-1a,33,MILTON OF CRAIGIE,56.474615,-2.924592,MILTON OF CRAIGIE 33kV
MILH11,NGET,B-3-1c,132,MILL HILL,51.6178861,-0.2085863,MILL HILL 132kV
MILH12,NGET,B-3-1c,132,MILL HILL,51.6178861,-0.2085863,MILL HILL 132kV
MILH2A,NGET,"B-2-1c, B-3-1c, B-4-1c",275,MILL HILL,51.6178861,-0.2085863,MILL HILL 275kV
MILH2B,NGET,"B-2-1c, B-3-1c, B-4-1c",275,MILL HILL,51.6178861,-0.2085863,MILL HILL 275kV
MILP31,NGET,B-3-1c,33,MILTON PARK,51.619556,-1.296306,MILTON PARK 33kV
MILW1Q,SHET,"B-2-1a, B-3-1a",132,MILLENIUM WIND,,,MILLENIUM WIND 132kV
MILW1S,SHET,B-2-1a,132,MILLENIUM WIND,,,MILLENIUM WIND 132kV
MILW3-,SHET,B-3-1a,33,MILLENIUM WIND,,,MILLENIUM WIND 33kV
MINN3-,SPT,B-2-1b,33,MINNYGAP,55.256045,-3.525105,MINNYGAP 33kV
MITY11,NGET,B-3-1c,132,MINETY,51.6077549,-2.0025718,MINETY 132kV
MITY12,NGET,B-3-1c,132,MINETY,51.6077549,-2.0025718,MINETY 132kV
MITY41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,MINETY,51.6077549,-2.0025718,MINETY 400kV
MOFF1-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",132,MOFFAT,55.302211,-3.426747,MOFFAT 132kV
MOFF1A,SPT,"B-2-2b, B-3-2b",132,MOFFAT,55.302211,-3.426747,MOFFAT 132kV
MOFF3-,SPT,B-3-2b,33,MOFFAT,55.302211,-3.426747,MOFFAT 33kV
MOFF3A,SPT,"B-2-1b, B-3-1b",33,MOFFAT,55.302211,-3.426747,MOFFAT 33kV
MOFF3U,SPT,B-4-1b,33,MOFFAT,55.302211,-3.426747,MOFFAT 33kV
MOFF4-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b, B-4-1b",400,MOFFAT,55.302211,-3.426747,MOFFAT 400kV
MOFF4C,SPT,"B-2-1b, B-2-2b",400,MOFFAT,55.302211,-3.426747,MOFFAT 400kV
MONF21,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c, B-4-1c",275,MONK FRYSTON,53.7563338,-1.2668429,MONK FRYSTON 275kV
MONF22,NGET,"B-2-1c, B-2-2c, B-3-1c",275,MONK FRYSTON,53.7563338,-1.2668429,MONK FRYSTON 275kV
MONF41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,MONK FRYSTON,53.7563338,-1.2668429,MONK FRYSTON 400kV
MONF42,NGET,B-3-2c,400,MONK FRYSTON,53.7563338,-1.2668429,MONK FRYSTON 400kV
MONF4A,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",400,MONK FRYSTON,53.7563338,-1.2668429,MONK FRYSTON 400kV
MONQ3-,SPT,B-2-2b,33,MONQUHILL,,,MONQUHILL 33kV
MORF4-,SHET,B-2-1a,400,MORAY EAST ONSHORE,57.491239,-2.283036,MORAY EAST ONSHORE 400kV
MOSH1Q,SPT,"B-2-1b, B-3-1b",132,MOSSMORRAN SHELL,56.106235,-3.294144,MOSSMORRAN SHELL 132kV
MOSH1R,SPT,"B-2-1b, B-3-1b",132,MOSSMORRAN SHELL,56.106235,-3.294144,MOSSMORRAN SHELL 132kV
MOSH5J,SPT,B-3-1b,11,MOSSMORRAN SHELL,56.106235,-3.294144,MOSSMORRAN SHELL 11kV
MOSH5K,SPT,B-3-1b,11,MOSSMORRAN SHELL,56.106235,-3.294144,MOSSMORRAN SHELL 11kV
MOSM1A,SPT,"B-2-1b, B-2-2b, B-3-1b",132,MOSSMORRAN,56.106235,-3.294144,MOSSMORRAN 132kV
MOSM1B,SPT,"B-2-1b, B-2-2b, B-3-1b",132,MOSSMORRAN,56.106235,-3.294144,MOSSMORRAN 132kV
MOSM2-,SPT,"B-2-1b, B-2-2b, B-3-1b",275,MOSSMORRAN,56.106235,-3.294144,MOSSMORRAN 275kV
MOSM3Q,SPT,B-3-1b,33,MOSSMORRAN,56.106235,-3.294144,MOSSMORRAN 33kV
MOSM3R,SPT,B-3-1b,33,MOSSMORRAN,56.106235,-3.294144,MOSSMORRAN 33kV
MOSM4-,SPT,B-2-2b,400,MOSSMORRAN,56.106235,-3.294144,MOSSMORRAN 400kV
MOSS1Q,SHET,"B-2-1a, B-3-1a",132,MOSSFORD,53.38642229,-3.08607417,MOSSFORD 132kV
MOSS1R,SHET,"B-2-1a, B-3-1a",132,MOSSFORD,53.38642229,-3.08607417,MOSSFORD 132kV
MOSS1S,SHET,B-2-1a,132,MOSSFORD,53.38642229,-3.08607417,MOSSFORD 132kV
MOSS1T,SHET,B-2-1a,132,MOSSFORD,53.38642229,-3.08607417,MOSSFORD 132kV
MOSS5-,SHET,B-3-1a,11,MOSSFORD,53.38642229,-3.08607417,MOSSFORD 11kV
MOTA1Q,SHET,"B-2-1a, B-2-2a",132,MOULTAIVE,,,MOULTAIVE 132kV
MOTA1R,SHET,"B-2-1a, B-2-2a",132,MOULTAIVE,,,MOULTAIVE 132kV
MOWO4-,SHET,B-2-1a,400,MORAY WEST ONSHORE,,,MORAY WEST ONSHORE 400kV
MOWO4-,SHET,B-2-1a,400,MORAY WEST ONSHORE,,,MORAY WEST ONSHORE 400kV
MSHL3-,SHET,B-3-2a,33,MOSSY HILL,53.37526897,-2.92235161,MOSSY HILL 33kV
MUAI1A,SHET,"B-2-2a, B-3-2a",132,MUAITHEBHEAL WIND FARM,,,MUAITHEBHEAL WIND FARM 132kV
MUAI3A,SHET,B-3-2a,33,MUAITHEBHEAL WIND FARM,,,MUAITHEBHEAL WIND FARM 33kV
MUAI3B,SHET,B-3-2a,33,MUAITHEBHEAL WIND FARM,,,MUAITHEBHEAL WIND FARM 33kV
MYBS1Q,SHET,"B-2-1a, B-2-2a",132,MYBSTER,58.447422,-3.425118,MYBSTER 132kV
MYBS1R,SHET,"B-2-1a, B-2-2a",132,MYBSTER,58.447422,-3.425118,MYBSTER 132kV
MYBS1S,SHET,"B-2-1a, B-3-1a",132,MYBSTER,58.447422,-3.425118,MYBSTER 132kV
MYBS1T,SHET,"B-2-1a, B-3-1a",132,MYBSTER,58.447422,-3.425118,MYBSTER 132kV
MYBS3J,SHET,B-3-1a,33,MYBSTER,58.447422,-3.425118,MYBSTER 33kV
MYBS3K,SHET,B-3-1a,33,MYBSTER,58.447422,-3.425118,MYBSTER 33kV
MYBS3M,SHET,"B-2-1a, B-3-1a",33,MYBSTER,58.447422,-3.425118,MYBSTER 33kV
MYBS3N,SHET,"B-2-1a, B-3-1a",33,MYBSTER,58.447422,-3.425118,MYBSTER 33kV
NAIR1Q,SHET,"B-2-1a, B-3-1a",132,NAIRN,57.576732,-3.847597,NAIRN 132kV
NAIR1R,SHET,"B-2-1a, B-3-1a",132,NAIRN,57.576732,-3.847597,NAIRN 132kV
NAIR3-,SHET,B-3-1a,33,NAIRN,57.576732,-3.847597,NAIRN 33kV
NANT1Q,SHET,"B-2-1a, B-3-1a",132,NANT (LOCH NANT),,,NANT (LOCH NANT) 132kV
NANT5-,SHET,B-3-1a,11,NANT (LOCH NANT),,,NANT (LOCH NANT) 11kV
NEAR2Q,SPT,"B-2-1b, B-3-1b",275,NEWARTHILL,55.824793,-3.946674,NEWARTHILL 275kV
NEAR2R,SPT,"B-2-1b, B-3-1b",275,NEWARTHILL,55.824793,-3.946674,NEWARTHILL 275kV
NEAR3-,SPT,B-3-1b,33,NEWARTHILL,55.824793,-3.946674,NEWARTHILL 33kV
NECH11,NGET,B-3-1c,132,NECHELLS,52.506843,-1.8523677,NECHELLS 132kV
NECH12,NGET,B-3-1c,132,NECHELLS,52.506843,-1.8523677,NECHELLS 132kV
NECH21,NGET,"B-2-1c, B-3-1c, B-4-1c",275,NECHELLS,52.506843,-1.8523677,NECHELLS 275kV
NECT41,NGET,"B-2-1c, B-2-2c",400,NECTON,52.669754,0.799292,NECTON 400kV
NECT4A,NGET,"B-2-1c, B-2-2c",400,NECTON,52.669754,0.799292,NECTON 400kV
NECT4B,NGET,"B-2-1c, B-2-2c",400,NECTON,52.669754,0.799292,NECTON 400kV
NECU1-,SPT,"B-2-1b, B-2-2b, B-3-1b",132,NEW CUMNOCK,55.34573,-4.334556,NEW CUMNOCK 132kV
NECU1B,SPT,"B-2-2b, B-3-2b",132,NEW CUMNOCK,55.34573,-4.334556,NEW CUMNOCK 132kV
NECU1C,SPT,"B-2-1b, B-2-2b, B-3-2b",132,NEW CUMNOCK,55.34573,-4.334556,NEW CUMNOCK 132kV
NECU1Q,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",132,NEW CUMNOCK,55.34573,-4.334556,NEW CUMNOCK 132kV
NECU1R,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",132,NEW CUMNOCK,55.34573,-4.334556,NEW CUMNOCK 132kV
NECU2-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",275,NEW CUMNOCK,55.34573,-4.334556,NEW CUMNOCK 275kV
NEDE4J,SHET,"B-2-1a, B-2-2a",400,NEW DEER,57.492003,-2.284467,NEW DEER 400kV
NEDE4K,SHET,"B-2-1a, B-2-2a",400,NEW DEER,57.492003,-2.284467,NEW DEER 400kV
NEEP21,NGET,"B-2-1c, B-3-1c",275,NEEPSEND,53.4066924,-1.4885035,NEEPSEND 275kV
NEEP31,NGET,B-3-1c,33,NEEPSEND,53.4066924,-1.4885035,NEEPSEND 33kV
NEEP4A,NGET,"B-2-1c, B-3-1c",400,NEEPSEND,53.4066924,-1.4885035,NEEPSEND 400kV
NEIL1-,SPT,"B-2-1b, B-2-2b, B-3-1b",132,NEILSTON,55.808314,-4.478163,NEILSTON 132kV
NEIL1C,SPT,"B-2-1b, B-3-1b",132,NEILSTON,55.808314,-4.478163,NEILSTON 132kV
NEIL2-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-4-1b",275,NEILSTON,55.808314,-4.478163,NEILSTON 275kV
NEIL2C,SPT,"B-2-1b, B-3-1b",275,NEILSTON,55.808314,-4.478163,NEILSTON 275kV
NEIL2D,SPT,"B-2-1b, B-2-2b, B-3-1b",275,NEILSTON,55.808314,-4.478163,NEILSTON 275kV
NEIL3U,SPT,B-4-1b,33,NEILSTON,55.808314,-4.478163,NEILSTON 33kV
NEIL3V,SPT,B-4-1b,33,NEILSTON,55.808314,-4.478163,NEILSTON 33kV
NEIL4Q,SPT,"B-2-1b, B-3-1b",400,NEILSTON,55.808314,-4.478163,NEILSTON 400kV
NEIL4R,SPT,"B-2-1b, B-3-1b",400,NEILSTON,55.808314,-4.478163,NEILSTON 400kV
NETH3-,SPT,"B-2-1b, B-2-2b",33,NETHERTON ENERGY,53.49231875,-2.97031912,NETHERTON ENERGY 33kV
NETS1-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",132,NEWTON STEWART,54.95289,-4.499196,NEWTON STEWART 132kV
NETS3-,SPT,"B-3-1b, B-3-2b",33,NEWTON STEWART,54.95289,-4.499196,NEWTON STEWART 33kV
NEWX11,NGET,B-3-1c,132,NEW CROSS,51.4846402,-0.0595415,NEW CROSS 132kV
NEWX21,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c, B-4-1c",275,NEW CROSS,51.4846402,-0.0595415,NEW CROSS 275kV
NEWX41,NGET,"B-2-2c, B-3-2c",400,NEW CROSS,51.4846402,-0.0595415,NEW CROSS 400kV
